search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,is_baseline,run_count,benchmark_rows,benchmark_count,best_available_test_rmse_mean,best_available_test_rmse_std,best_available_test_mae_mean,best_available_test_mae_std,best_available_test_pearson_mean,best_available_test_spearman_mean,retained_items_mean,retained_items_std,selected_items_final_mean,selected_items_preselect_mean,retained_models_mean,run_runtime_mean_seconds,stage01_runtime_mean_seconds,stage04_runtime_mean_seconds,stage09_runtime_mean_seconds,run_warning_count_mean,benchmark_warning_count_mean,refused_benchmark_count,joint_available_rate,seed_rmse_std,final_selection_stability_mean,preselect_selection_stability_mean,final_selection_stability_min,preselect_selection_stability_min,final_selection_instability,rmse_rank_within_dataset_stage
large_method_check,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current full-size psychometric default profile,random_cv,True,3,18,6,1.0557665601539994,0.24744440893848907,0.7698802436218926,0.21410585894508596,0.9981160170423539,0.996571110455405,348.1666666666667,1.9174124721184298,125.0,175.0,5578.166666666667,187.31466500038127,52.47961976437364,17.828971444357496,1.066184152344552,22.0,0.0,0,0.0,0.028003777641305988,0.9707036069012446,1.0,0.9157088122605364,1.0,0.029296393098755424,2
large_method_check,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,"keep the spec item-count floor but relax low-tail, variance, ceiling, and discrimination filters",random_cv,False,3,18,6,0.8954542106651314,0.22161416849635812,0.6018628930010056,0.22368853639136524,0.9980751370418299,0.9973768912548847,350.0,0.0,250.0,350.0,5583.5,292.63575006990385,50.74040441669058,35.17988141699849,5.946478166617453,14.0,0.0,0,1.0,0.02204518618780841,0.9428384381902152,1.0,0.8939393939393939,1.0,0.05716156180978482,1
