strategy_id,equal_weight_rmse_mean,equal_weight_mae_mean,equal_weight_pearson_mean,equal_weight_spearman_mean,equal_weight_seed_rmse_std_mean,informative_source_count
psychometric_default__deterministic_info,3.6832506553212987,3.12725581126506,0.9879403451905214,0.9891793128670434,0.0,3
minimal_cleaning__deterministic_info,3.8572999749256844,3.283603050041384,0.9848661596868639,0.9723141784726618,0.0,3
reconstruction_first__deterministic_info,3.8572999749256844,3.283603050041384,0.9848661596868639,0.9723141784726618,0.0,3
reconstruction_first_relaxed__deterministic_info,3.8572999749256844,3.283603050041384,0.9848661596868639,0.9723141784726618,0.0,3
psychometric_default__random_cv,5.234852373754117,4.269752662150178,0.97736227895991,0.9025379641713123,0.0,3
reconstruction_first__random_cv,5.528851869896044,4.1925162438567805,0.9529088652292063,0.9204414091682723,0.0,3
