benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
gsm8k,marginal,elastic_net,11,val,561,,,,,0.28370512498077005,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,19,test,464,,,,,0.279050457989797,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,19,train,5043,,,,,0.279050457989797,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,19,val,561,,,,,0.279050457989797,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,gam,7,test,464,,,,,0.18964100000448525,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,7,train,5043,,,,,0.18964100000448525,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,7,val,561,,,,,0.18964100000448525,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,11,test,464,,,,,0.1849223329918459,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,11,train,5043,,,,,0.1849223329918459,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,11,val,561,,,,,0.1849223329918459,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,19,test,464,,,,,0.18008616601582617,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,19,train,5043,,,,,0.18008616601582617,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,19,val,561,,,,,0.18008616601582617,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,elastic_net,7,test,464,,,,,0.21096129098441452,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,7,train,3760,,,,,0.21096129098441452,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,7,val,410,,,,,0.21096129098441452,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,11,test,464,,,,,0.21224479097872972,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
