strategy_id,equal_weight_rmse_mean,equal_weight_mae_mean,equal_weight_pearson_mean,equal_weight_spearman_mean,equal_weight_seed_rmse_std_mean,informative_source_count
minimal_cleaning__deterministic_info,6.9389525057800965,5.409552105526823,0.915420139494398,0.9604070659606702,0.0,3
reconstruction_first__deterministic_info,6.9389525057800965,5.409552105526823,0.915420139494398,0.9604070659606702,0.0,3
reconstruction_first_relaxed__deterministic_info,6.9389525057800965,5.409552105526823,0.915420139494398,0.9604070659606702,0.0,3
reconstruction_first__random_cv,7.166261750947552,5.977983808370031,0.9007291664459137,0.8700023751058303,0.0,3
psychometric_default__deterministic_info,7.278913152971874,5.797272451242047,0.9099749234958278,0.8743620177697347,0.0,3
psychometric_default__random_cv,7.405297935369384,5.820987486513791,0.8624831511706427,0.8905050985300433,0.0,3
