search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,is_baseline,run_count,benchmark_rows,benchmark_count,best_available_test_rmse_mean,best_available_test_rmse_std,best_available_test_mae_mean,best_available_test_mae_std,best_available_test_pearson_mean,best_available_test_spearman_mean,retained_items_mean,retained_items_std,selected_items_final_mean,selected_items_preselect_mean,retained_models_mean,run_runtime_mean_seconds,stage01_runtime_mean_seconds,stage04_runtime_mean_seconds,stage09_runtime_mean_seconds,run_warning_count_mean,benchmark_warning_count_mean,refused_benchmark_count,joint_available_rate,seed_rmse_std,final_selection_stability_mean,preselect_selection_stability_mean,final_selection_stability_min,preselect_selection_stability_min,final_selection_instability,rmse_rank_within_dataset_stage
portfolio_optimize,helm_objective__capabilities_v1_0_0,HELM objective subset (HELM Capabilities v1.0.0 objective subset),minimal_cleaning,minimal_cleaning,minimal cleaning challenger,deterministic_info,False,1,2,2,3.981605481272381,3.7137992516369587,3.9161540480103723,3.744168691911336,0.9985555413047151,1.0,45.0,2.8284271247461903,22.0,24.0,23.0,3.9827207900816575,0.27732404100243,0.17748937499709427,1.7680313750170171,4.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
portfolio_optimize,helm_objective__capabilities_v1_0_0,HELM objective subset (HELM Capabilities v1.0.0 objective subset),psychometric_default,psychometric_default,spec-aligned psychometric defaults,deterministic_info,True,1,2,2,4.495244894885263,2.5458625874725835,4.128351856120572,2.4690860360747706,0.9843260831236517,1.0,40.5,3.5355339059327378,22.0,24.0,23.0,4.4229389996035025,0.2863534999778494,0.18402937497012317,1.9193764169467613,4.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2
portfolio_optimize,helm_objective__capabilities_v1_0_0,HELM objective subset (HELM Capabilities v1.0.0 objective subset),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,True,1,2,2,8.830316928810525,0.2191651178520156,7.389343401069306,0.21030414046798457,0.9537155957222255,0.75,40.5,3.5355339059327378,22.0,24.0,23.0,7.312297290773131,0.4281599579844624,1.926945999963209,1.822736541973427,4.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2
portfolio_optimize,helm_objective__capabilities_v1_0_0,HELM objective subset (HELM Capabilities v1.0.0 objective subset),reconstruction_first,reconstruction_first,current reconstruction-first defaults,deterministic_info,False,1,2,2,3.981605481272381,3.7137992516369587,3.9161540480103723,3.744168691911336,0.9985555413047151,1.0,45.0,2.8284271247461903,22.0,24.0,23.0,4.347585043753497,0.3585321669233963,0.22216054191812873,1.7811791660496965,4.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
portfolio_optimize,helm_objective__capabilities_v1_0_0,HELM objective subset (HELM Capabilities v1.0.0 objective subset),reconstruction_first,reconstruction_first,current reconstruction-first defaults,random_cv,False,1,2,2,6.53453919960163,5.250166328520926,5.16275103329754,3.9403022445083016,0.9567254172806059,1.0,45.0,2.8284271247461903,22.0,24.0,23.0,6.143981875968166,0.30066399998031557,1.6690045000286773,2.047679958981462,4.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
portfolio_optimize,helm_objective__capabilities_v1_0_0,HELM objective subset (HELM Capabilities v1.0.0 objective subset),reconstruction_first_relaxed,reconstruction_first_relaxed,reconstruction-first without the low-tail trim,deterministic_info,False,1,2,2,3.981605481272381,3.7137992516369587,3.9161540480103723,3.744168691911336,0.9985555413047151,1.0,45.0,2.8284271247461903,22.0,24.0,23.0,3.944626125972718,0.27594220906030387,0.17229987506289035,1.7672864579362795,4.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),minimal_cleaning,minimal_cleaning,minimal cleaning challenger,deterministic_info,False,1,6,6,2.8342106123879227,0.9241030104846586,2.1415990313505993,0.5092855001630494,0.9866397585247298,0.9609051232461979,58.166666666666664,3.125166662222459,40.0,40.0,180.0,19.86415508389473,1.9937832499854267,1.3889391249977052,6.056413292069919,6.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2
portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,deterministic_info,True,1,6,6,2.4232508237787385,1.0176720930454932,1.8279384009523045,0.5474135400070121,0.9915775496709358,0.9806397598325848,52.5,6.920982589199311,40.0,40.0,180.0,19.978310624836013,1.1376032079569995,0.7059589170385152,7.783889707992785,6.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,True,1,6,6,2.315624345623355,0.9115926858432196,1.8018210544924758,0.8711685462680272,0.99196498944019,0.9858298469960093,52.5,6.920982589199311,40.0,40.0,180.0,22.891331123188138,1.1645827080355957,5.278461082954891,7.798027165932581,6.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,deterministic_info,False,1,6,6,2.8342106123879227,0.9241030104846586,2.1415990313505993,0.5092855001630494,0.9866397585247298,0.9609051232461979,58.166666666666664,3.125166662222459,40.0,40.0,180.0,23.85019141691737,1.6150350000243634,1.2444819579832256,7.540823791990988,6.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2
