benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
arc,marginal,gam,11,val,476,0.9936838357858988,0.7248355565242001,0.9982947693802388,0.9969885409433547,0.16572950000409037,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
arc,marginal,gam,19,test,464,1.077254483660516,0.7491311975347092,0.9973004072809617,0.996326513265142,0.1654654999729246,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
arc,marginal,gam,19,train,4281,1.0302706463171405,0.7397944709961284,0.9981173359851004,0.9971238241703209,0.1654654999729246,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
arc,marginal,gam,19,val,476,0.9936838357858988,0.7248355565242001,0.9982947693802388,0.9969885409433547,0.1654654999729246,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
arc,marginal,xgboost,7,test,464,1.1095358034855534,0.784217156506524,0.9971347941945078,0.9961117370322254,0.2058561670128256,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
arc,marginal,xgboost,7,train,4281,0.9905010496445255,0.712012150323669,0.9982604802169461,0.9973036821742222,0.2058561670128256,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
arc,marginal,xgboost,7,val,476,1.0080546162347042,0.7330143915361857,0.9982434319976778,0.9968546805223854,0.2058561670128256,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
arc,marginal,xgboost,11,test,464,1.1095358034855534,0.784217156506524,0.9971347941945078,0.9961117370322254,0.1790354159893468,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
arc,marginal,xgboost,11,train,4281,0.9905010496445255,0.712012150323669,0.9982604802169461,0.9973036821742222,0.1790354159893468,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
arc,marginal,xgboost,11,val,476,1.0080546162347042,0.7330143915361857,0.9982434319976778,0.9968546805223854,0.1790354159893468,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
