benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
b1,joint,gam,11,test,6,13.166187458896388,12.77725970366018,0.9245930805012301,0.8676470588235294,0.05016600003000349,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,joint,gam,11,train,48,10.566797202249296,8.628306891511093,0.9163572203042003,0.8891064611941486,0.05016600003000349,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,joint,gam,11,val,6,8.597759328191104,6.995565424576786,0.9711048868723903,0.942857142857143,0.05016600003000349,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,joint,gam,19,test,6,13.166187458896388,12.77725970366018,0.9245930805012301,0.8676470588235294,0.049823708017356694,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,joint,gam,19,train,48,10.566797202249296,8.628306891511093,0.9163572203042003,0.8891064611941486,0.049823708017356694,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,joint,gam,19,val,6,8.597759328191104,6.995565424576786,0.9711048868723903,0.942857142857143,0.049823708017356694,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,joint,xgboost,7,test,6,13.319571090250117,12.010297275724866,0.9057262209515311,0.954863710632231,0.06231670791748911,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,joint,xgboost,7,train,48,6.983070027689227,5.576730784915743,0.9660755042295845,0.96597089677657,0.06231670791748911,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,joint,xgboost,7,val,6,8.930643182708932,6.907510280609131,0.9773311325763588,0.942857142857143,0.06231670791748911,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,joint,xgboost,11,test,6,13.319571090250117,12.010297275724866,0.9057262209515311,0.954863710632231,0.06438916700426489,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,joint,xgboost,11,train,48,6.983070027689227,5.576730784915743,0.9660755042295845,0.96597089677657,0.06438916700426489,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,joint,xgboost,11,val,6,8.930643182708932,6.907510280609131,0.9773311325763588,0.942857142857143,0.06438916700426489,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,joint,xgboost,19,test,6,13.319571090250117,12.010297275724866,0.9057262209515311,0.954863710632231,0.06727333401795477,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,joint,xgboost,19,train,48,6.983070027689227,5.576730784915743,0.9660755042295845,0.96597089677657,0.06727333401795477,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,joint,xgboost,19,val,6,8.930643182708932,6.907510280609131,0.9773311325763588,0.942857142857143,0.06727333401795477,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,marginal,elastic_net,7,test,6,14.676347414542786,11.806255461418806,0.8973535899961921,0.8508410434878082,0.01849270798265934,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b1,marginal,elastic_net,7,train,48,15.52187690606399,13.348986619528057,0.8112280056982604,0.7381704019349559,0.01849270798265934,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b1,marginal,elastic_net,7,val,6,16.777202141856648,15.545787613514804,0.9554059108309505,0.9411239481143202,0.01849270798265934,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b1,marginal,elastic_net,11,test,6,14.676347414542786,11.806255461418806,0.8973535899961921,0.8508410434878082,0.016398209030739963,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b1,marginal,elastic_net,11,train,48,15.52187690606399,13.348986619528057,0.8112280056982604,0.7381704019349559,0.016398209030739963,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b1,marginal,elastic_net,11,val,6,16.777202141856648,15.545787613514804,0.9554059108309505,0.9411239481143202,0.016398209030739963,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b1,marginal,elastic_net,19,test,6,14.451294916597162,11.733937722946067,0.8963079428789708,0.8508410434878082,0.016675250022672117,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b1,marginal,elastic_net,19,train,48,15.409744734247912,13.12517910663999,0.8123606406496768,0.7381704019349559,0.016675250022672117,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b1,marginal,elastic_net,19,val,6,16.663533725792142,15.364791491973724,0.9538740766944926,0.9411239481143202,0.016675250022672117,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b1,marginal,gam,7,test,6,14.156900614188125,11.91859493127736,0.9299711255928396,0.9404032585917881,0.03026191599201411,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b1,marginal,gam,7,train,48,14.667101673422204,12.601836458386352,0.8314202241071904,0.764170838461007,0.03026191599201411,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b1,marginal,gam,7,val,6,16.642769412098904,15.109184269042041,0.9493162686368928,0.9411239481143202,0.03026191599201411,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b1,marginal,gam,11,test,6,13.726882214709372,10.59204020737116,0.9305404096607841,0.9404032585917881,0.029069332988001406,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,marginal,gam,11,train,48,15.134174101511645,12.83434159816708,0.819237058315446,0.7516771222082291,0.029069332988001406,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,marginal,gam,11,val,6,16.72295434703493,15.187619612243752,0.9505549298416294,0.9411239481143202,0.029069332988001406,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,marginal,gam,19,test,6,13.726882214709372,10.59204020737116,0.9305404096607841,0.9404032585917881,0.028843958978541195,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,marginal,gam,19,train,48,15.134174101511645,12.83434159816708,0.819237058315446,0.7516771222082291,0.028843958978541195,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,marginal,gam,19,val,6,16.72295434703493,15.187619612243752,0.9505549298416294,0.9411239481143202,0.028843958978541195,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b1,marginal,xgboost,7,test,6,17.44482608134383,15.007888793945312,0.7837369171696187,0.7015706849811751,0.07651449996046722,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
b1,marginal,xgboost,7,train,48,14.159951266751156,11.935815050488428,0.8438870463697532,0.8004701491954289,0.07651449996046722,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
b1,marginal,xgboost,7,val,6,17.613254115725713,15.648766358693441,0.9362930007929651,0.9411239481143202,0.07651449996046722,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
b1,marginal,xgboost,11,test,6,17.144204292786945,14.798975626627604,0.80002098736573,0.7015706849811751,0.04732033296022564,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,marginal,xgboost,11,train,48,14.169109948064321,11.998354627972558,0.8437448452143941,0.8004701491954289,0.04732033296022564,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,marginal,xgboost,11,val,6,17.446601342136955,15.563788255055746,0.9369603515853266,0.9411239481143202,0.04732033296022564,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,marginal,xgboost,19,test,6,17.144204292786945,14.798975626627604,0.80002098736573,0.7015706849811751,0.05428137502167374,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,marginal,xgboost,19,train,48,14.169109948064321,11.998354627972558,0.8437448452143941,0.8004701491954289,0.05428137502167374,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b1,marginal,xgboost,19,val,6,17.446601342136955,15.563788255055746,0.9369603515853266,0.9411239481143202,0.05428137502167374,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,elastic_net,7,test,6,,,,,0.02670966600999236,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b2,joint,elastic_net,7,train,48,,,,,0.02670966600999236,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b2,joint,elastic_net,7,val,6,,,,,0.02670966600999236,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b2,joint,elastic_net,11,test,6,,,,,0.024700374924577773,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b2,joint,elastic_net,11,train,48,,,,,0.024700374924577773,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b2,joint,elastic_net,11,val,6,,,,,0.024700374924577773,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b2,joint,elastic_net,19,test,6,,,,,0.0250300420448184,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
b2,joint,elastic_net,19,train,48,,,,,0.0250300420448184,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
b2,joint,elastic_net,19,val,6,,,,,0.0250300420448184,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
b2,joint,gam,7,test,6,,,,,0.05174079199787229,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,joint,gam,7,train,48,,,,,0.05174079199787229,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,joint,gam,7,val,6,,,,,0.05174079199787229,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,joint,gam,11,test,6,,,,,0.04946183296851814,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,joint,gam,11,train,48,,,,,0.04946183296851814,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,joint,gam,11,val,6,,,,,0.04946183296851814,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,joint,gam,19,test,6,,,,,0.05026799999177456,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,joint,gam,19,train,48,,,,,0.05026799999177456,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,joint,gam,19,val,6,,,,,0.05026799999177456,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,joint,xgboost,7,test,6,,,,,0.06255816598422825,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,xgboost,7,train,48,,,,,0.06255816598422825,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,xgboost,7,val,6,,,,,0.06255816598422825,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,xgboost,11,test,6,,,,,0.05794695904478431,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,xgboost,11,train,48,,,,,0.05794695904478431,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,xgboost,11,val,6,,,,,0.05794695904478431,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,xgboost,19,test,6,,,,,0.054632917046546936,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,xgboost,19,train,48,,,,,0.054632917046546936,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,joint,xgboost,19,val,6,,,,,0.054632917046546936,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,elastic_net,7,test,6,,,,,0.018548832973465323,False,,"{""alpha"": 0.001, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
b2,marginal,elastic_net,7,train,48,,,,,0.018548832973465323,False,,"{""alpha"": 0.001, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
b2,marginal,elastic_net,7,val,6,,,,,0.018548832973465323,False,,"{""alpha"": 0.001, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
