strategy_id,equal_weight_rmse_mean,equal_weight_mae_mean,equal_weight_pearson_mean,equal_weight_spearman_mean,equal_weight_seed_rmse_std_mean,informative_source_count
minimal_cleaning__deterministic_info,5.671797214550748,4.8262731328231325,0.9385589559781975,0.9612147428814274,0.0,3
reconstruction_first__deterministic_info,5.671797214550748,4.8262731328231325,0.9385589559781975,0.9612147428814274,0.0,3
reconstruction_first_relaxed__deterministic_info,5.671797214550748,4.8262731328231325,0.9385589559781975,0.9612147428814274,0.0,3
psychometric_default__deterministic_info,5.86329329289829,4.5098704759266885,0.9473249233618916,0.9585024362774789,0.0,3
psychometric_default__random_cv,6.8406785949374305,5.854343069727808,0.9615760661478121,0.9730901582749105,0.0,3
reconstruction_first__random_cv,7.796365667832458,6.768270347106676,0.6933675010999748,0.7032203260219126,0.0,3
