strategy_id,equal_weight_rmse_mean,equal_weight_mae_mean,equal_weight_pearson_mean,equal_weight_spearman_mean,equal_weight_seed_rmse_std_mean,informative_source_count
psychometric_default__deterministic_info,4.609575653637349,3.5820455088503764,0.9521094902371234,0.9794454947732696,0.0,3
minimal_cleaning__deterministic_info,4.965930600273976,4.1813886033173775,0.939106651400087,0.9654911347105513,0.0,3
reconstruction_first__deterministic_info,4.965930600273976,4.1813886033173775,0.939106651400087,0.9654911347105513,0.0,3
reconstruction_first_relaxed__deterministic_info,4.965930600273976,4.1813886033173775,0.939106651400087,0.9654911347105513,0.0,3
psychometric_default__random_cv,6.4982497345164925,5.582618306647878,0.9659978206057095,0.9773665501040343,0.0,3
reconstruction_first__random_cv,8.531885737189143,7.274913718873141,0.6736523736766324,0.6574967178510366,0.0,3
