run_signature,search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,seed,is_baseline,benchmark_id,selection_stage,selected_items,selected_item_count
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::random_cv::seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,7,True,ollb_v1_metabench_source__release_default_subset_20260405__arc,preselect,"[""ollb_v1_metabench_source__release_default_subset_20260405__arc__10"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1003"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1035"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1044"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1078"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__111"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1122"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1157"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1162"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__117"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__145"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__180"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__193"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__198"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__219"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__224"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__228"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__280"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__31"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__357"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__366"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__401"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__409"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__416"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__476"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__498"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__529"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__559"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__565"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__590"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__603"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__658"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__706"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__713"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__730"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__76"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__774"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__822"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__835"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__842"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__844"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__855"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__884"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__906"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__907"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__925"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__940"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__945"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__984"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__999""]",50
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::random_cv::seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,7,True,ollb_v1_metabench_source__release_default_subset_20260405__gsm8k,preselect,"[""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1004"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1016"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1052"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1076"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1085"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1092"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1106"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1123"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__116"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1165"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1174"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1226"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1306"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1313"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__168"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__169"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__181"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__207"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__221"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__233"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__285"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__356"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__363"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__412"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__489"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__498"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__536"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__539"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__579"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__583"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__585"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__604"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__638"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__653"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__685"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__692"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__708"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__715"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__765"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__801"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__82"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__824"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__839"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__859"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__862"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__892"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__9"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__914"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__929"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__969""]",50
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::random_cv::seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,7,True,ollb_v1_metabench_source__release_default_subset_20260405__hellaswag,preselect,"[""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__1047"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__118"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__1387"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__1460"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__1729"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__1929"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__2248"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__2369"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__2613"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__3098"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__3610"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__3677"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__3814"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__4378"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__4562"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__522"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__5242"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__5248"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__5474"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__5671"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__5694"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__5738"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__6037"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__6547"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__6564"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__663"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__683"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__713"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__7222"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__7440"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__7936"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__8002"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__8257"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__8325"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__8812"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__9288"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__9352"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__9368"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__9477"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__9680"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__9815"", ""ollb_v1_metabench_source__release_default_subset_20260405__hellaswag__9893""]",42
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::random_cv::seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,7,True,ollb_v1_metabench_source__release_default_subset_20260405__mmlu,preselect,"[""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__anatomy.33"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__clinical_knowledge.6"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__college_computer_science.27"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__college_physics.8"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__elementary_mathematics.317"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_biology.48"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_chemistry.63"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_european_history.16"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_european_history.90"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_geography.102"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_government_and_politics.50"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_mathematics.241"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_mathematics.86"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_physics.57"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_psychology.119"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_psychology.40"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_psychology.433"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_psychology.534"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_psychology.76"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_world_history.159"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__high_school_world_history.205"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__human_aging.129"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__management.2"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__management.48"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__management.70"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__miscellaneous.1"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__miscellaneous.111"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__miscellaneous.578"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__miscellaneous.65"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__miscellaneous.714"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__miscellaneous.736"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__moral_scenarios.104"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__moral_scenarios.161"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__nutrition.148"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__nutrition.283"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__philosophy.201"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__philosophy.44"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__prehistory.20"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__prehistory.40"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_law.1019"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_law.1073"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_law.1083"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_law.1526"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_law.300"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_law.717"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_medicine.143"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_medicine.59"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_psychology.183"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__professional_psychology.549"", ""ollb_v1_metabench_source__release_default_subset_20260405__mmlu__world_religions.12""]",50
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::random_cv::seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,7,True,ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa,preselect,"[""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__123"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__13"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__174"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__197"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__21"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__229"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__23"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__232"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__236"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__258"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__315"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__343"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__35"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__362"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__388"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__39"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__397"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__40"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__430"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__432"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__448"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__450"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__46"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__460"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__463"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__479"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__480"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__500"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__501"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__514"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__533"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__56"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__572"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__583"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__646"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__650"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__654"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__671"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__677"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__690"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__691"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__700"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__73"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__744"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__749"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__752"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__781"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__788"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__793"", ""ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa__798""]",50
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::random_cv::seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,7,True,ollb_v1_metabench_source__release_default_subset_20260405__winogrande,preselect,"[""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1009"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1027"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1028"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1032"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1038"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1044"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1063"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1086"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1098"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__121"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1226"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__123"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__1250"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__143"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__169"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__18"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__23"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__272"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__277"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__302"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__329"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__332"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__343"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__344"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__40"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__403"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__413"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__480"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__496"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__591"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__634"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__663"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__667"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__692"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__701"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__71"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__720"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__728"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__746"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__783"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__790"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__804"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__817"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__854"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__89"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__9"", ""ollb_v1_metabench_source__release_default_subset_20260405__winogrande__94""]",47
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::random_cv::seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,7,True,ollb_v1_metabench_source__release_default_subset_20260405__arc,final,"[""ollb_v1_metabench_source__release_default_subset_20260405__arc__10"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1035"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1044"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1122"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__1157"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__117"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__180"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__193"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__219"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__224"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__280"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__31"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__357"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__409"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__476"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__529"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__565"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__658"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__844"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__855"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__906"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__907"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__925"", ""ollb_v1_metabench_source__release_default_subset_20260405__arc__945""]",24
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::random_cv::seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,random_cv,7,True,ollb_v1_metabench_source__release_default_subset_20260405__gsm8k,final,"[""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1016"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1052"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1076"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1092"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1165"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1174"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__1313"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__285"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__356"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__363"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__498"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__539"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__579"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__604"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__638"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__653"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__692"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__82"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__859"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__862"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__892"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__9"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__929"", ""ollb_v1_metabench_source__release_default_subset_20260405__gsm8k__969""]",24
