search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,is_baseline,benchmark_id,selection_stage,pairwise_jaccard_mean,pairwise_jaccard_min,seed_count
compact_validation,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,b3,preselect,0.7333333333333334,0.6,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,arc,final,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,arc,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,gsm8k,final,0.9506312699498404,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,gsm8k,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,hellaswag,final,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,hellaswag,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,mmlu,final,0.9430116932605395,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,mmlu,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,truthfulqa,final,0.930578678197087,0.9157088122605364,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,truthfulqa,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,winogrande,final,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,winogrande,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,arc,final,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,arc,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,gsm8k,final,0.9506312699498404,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,gsm8k,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,hellaswag,final,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,hellaswag,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,mmlu,final,0.9430116932605395,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,mmlu,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,truthfulqa,final,0.930578678197087,0.9157088122605364,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,truthfulqa,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,winogrande,final,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,winogrande,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,arc,final,0.9531448685180947,0.9455252918287937,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,arc,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,gsm8k,final,0.9711178278953215,0.9607843137254902,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,gsm8k,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,hellaswag,final,0.9035962968701923,0.8939393939393939,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,hellaswag,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,mmlu,final,0.943031330749354,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,mmlu,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,truthfulqa,final,0.9431089743589745,0.9230769230769231,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,truthfulqa,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,winogrande,final,0.943031330749354,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,winogrande,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,arc,final,0.9531448685180947,0.9455252918287937,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,arc,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,gsm8k,final,0.9711178278953215,0.9607843137254902,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,gsm8k,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,hellaswag,final,0.9035962968701923,0.8939393939393939,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,hellaswag,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,mmlu,final,0.943031330749354,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,mmlu,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,truthfulqa,final,0.9431089743589745,0.9230769230769231,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,truthfulqa,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,winogrande,final,0.943031330749354,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,winogrande,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,arc,final,0.9531448685180947,0.9455252918287937,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,arc,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,gsm8k,final,0.9711178278953215,0.9607843137254902,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,gsm8k,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,hellaswag,final,0.9035962968701923,0.8939393939393939,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,hellaswag,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,mmlu,final,0.943031330749354,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,mmlu,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,truthfulqa,final,0.9431089743589745,0.9230769230769231,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,truthfulqa,preselect,1.0,1.0,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,winogrande,final,0.943031330749354,0.937984496124031,3
real_generalization,large_release_default_subset,large release-default real-data subset,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,winogrande,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b1,final,0.8494897959183674,0.8367346938775511,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b1,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b2,final,0.813235294117647,0.7647058823529411,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b2,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b3,final,0.8286445012787723,0.7647058823529411,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b3,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b4,final,0.813235294117647,0.7647058823529411,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b4,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b5,final,0.8627876682587928,0.8367346938775511,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,dense_b5,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b1,final,0.35714285714285715,0.2857142857142857,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b1,preselect,0.4398392527424786,0.4,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b2,final,0.3830884899561302,0.2676056338028169,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b2,preselect,0.4749647007711524,0.41414141414141414,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b3,final,0.32372027331373826,0.30434782608695654,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b3,preselect,0.4286706039283359,0.41414141414141414,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b4,final,0.3242933537051184,0.2857142857142857,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b4,preselect,0.41029411764705886,0.37254901960784315,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b5,final,0.5207219251336899,0.3235294117647059,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,dense_b5,preselect,0.6094276094276094,0.41414141414141414,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b1,final,0.813235294117647,0.7647058823529411,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b1,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b2,final,0.8122448979591838,0.8,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b2,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b3,final,0.776470588235294,0.7647058823529411,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b3,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b4,final,0.7782826338082404,0.6981132075471698,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b4,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b5,final,0.8632978723404255,0.8,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,dense_b5,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b1,final,0.813235294117647,0.7647058823529411,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b1,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b2,final,0.8122448979591838,0.8,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b2,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b3,final,0.776470588235294,0.7647058823529411,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b3,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b4,final,0.7782826338082404,0.6981132075471698,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b4,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b5,final,0.8632978723404255,0.8,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,dense_b5,preselect,1.0,1.0,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b1,final,0.5543817884243416,0.36363636363636365,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b1,preselect,0.6190476190476191,0.42857142857142855,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b2,final,0.2800207039337474,0.25,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b2,preselect,0.3862292111564098,0.37254901960784315,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b3,final,0.521863553113553,0.40625,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b3,preselect,0.6388888888888888,0.4583333333333333,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b4,final,0.36427238805970147,0.34328358208955223,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b4,preselect,0.42516677199634856,0.38613861386138615,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b5,final,0.41391941391941395,0.38461538461538464,3
synthetic_generalization,synthetic_dense_overlap,synthetic dense-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,dense_b5,preselect,0.4445023449713392,0.38613861386138615,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b1,final,0.8762183235867447,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b1,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b2,final,0.8429563166405272,0.7948717948717948,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b2,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b3,final,0.8762183235867447,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b3,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b4,final,0.8587008060692272,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b4,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b5,final,0.7830696550208746,0.7073170731707317,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b5,preselect,1.0,1.0,3
