strategy_id,equal_weight_rmse_mean,equal_weight_mae_mean,equal_weight_pearson_mean,equal_weight_spearman_mean,equal_weight_seed_rmse_std_mean,informative_source_count
psychometric_default__deterministic_info,2.934403282259425,2.405118099926431,0.9904130914824751,0.9910572215103143,0.0,3
minimal_cleaning__deterministic_info,3.333904767822171,2.689400030238307,0.9871833402226112,0.9735813921176965,0.0,3
reconstruction_first__deterministic_info,3.333904767822171,2.689400030238307,0.9871833402226112,0.9735813921176965,0.0,3
reconstruction_first_relaxed__deterministic_info,3.333904767822171,2.689400030238307,0.9871833402226112,0.9735813921176965,0.0,3
psychometric_default__random_cv,4.094646471691746,3.4884167633217102,0.9887817060900246,0.9090198771535191,0.0,3
reconstruction_first__random_cv,4.708460387276001,3.739877245840919,0.9220223064304113,0.9252169028031197,0.0,3
